PubMedIds,citations
30447121,6
30247264,4
30531792,4
30177706,1
29324392,2
29272857,1
28974548,4
29091763,8
28962523,3
28576847,70
28404638,10
28147283,11
27322744,115
27273737,21
26418742,45
26626567,15
26443638,16
25860138,12
25546133,11
25079037,62
25385836,56
23739894,146
21731673,100
21663663,18
30297913,3
29955098,3
29946142,3
29226970,14
28247455,11
29123172,15
28967519,11
28938112,59
28323616,27
28183997,24
27806947,5
27856912,85
27851967,167
26659664,8
26687531,16
26283362,24
26051943,28
25843800,8
25765362,17
25417159,69
25104330,60
23723416,51
22991305,64
30550771,4
30412050,4
30093551,5
29793052,1
29875463,18
29463899,7
29042082,12
28939666,6
28722115,5
28366282,31
27514584,30
27174676,48
27009281,13
26660425,89
26516211,59
26280901,35
26073540,20
26020946,31
25393307,14
25524025,93
24735754,31
22988074,37
22870198,30
23187700,60
30423299,10
30228118,9
30253752,4
29700227,85
29659982,11
29848550,4
29234109,11
28931820,14
28498372,11
27623002,3
28541545,8
28304275,30
27932419,21
27679507,11
28107649,26
27846841,24
27779094,23
26670263,0
26981572,14
26586833,43
26460041,91
25146292,80
24882012,48
30712845,8
30247079,0
30204153,2
29662190,7
29776334,2
29466756,25
29364877,28
28628299,9
28734827,5
28484041,5
28564607,32
28351917,11
28053090,25
27492475,230
26989178,28
27461342,11
25680272,153
25081352,33
24162740,158
24260296,4
24244179,35
22747568,141
21343387,225
30726726,18
29335507,16
30241496,5
30016623,7
29378907,12
29215599,5
28753614,19
28526029,49
27990575,6
27861515,11
27556946,71
26526726,68
26183718,39
25848752,62
25043817,65
24398521,61
24887547,17
25348373,25
24927566,19
23428873,22
22421545,38
30232013,4
29183964,6
29337990,5
29142230,23
28951491,12
28618077,81
28716915,9
28555642,30
28402863,16
28500253,21
27708054,152
27618282,29
27091986,35
26748692,48
27465917,43
25960542,8
25658809,15
25581158,36
24490688,28
24441097,147
24119094,55
23349984,45
22723359,40
21514197,405
30607001,7
30154464,18
30143032,2
29996945,2
29290617,105
28694456,2
29051215,6
28947800,19
28504560,6
28420675,3
28562601,10
27749084,3
27846392,47
27508874,93
27198188,49
26691752,123
26100872,37
25417751,8
24927503,26
24439381,183
24973462,6
24985914,13
24591653,3
23023293,349
30459214,7
30337647,4
30344044,31
30078730,13
29324226,10
30397325,13
29269474,30
29049419,6
28939616,13
28712653,110
27668657,39
27184077,46
26851215,14
26891128,10
26790567,11
26527659,48
26493725,6
25959774,622
26209664,20
25389033,20
25420068,545
24375627,75
23895281,26
23879744,21
30287279,2
29986996,4
30026227,17
29661875,8
29496881,65
29456083,24
29466755,25
28827616,5
28829741,16
28535375,16
28099853,100
28052243,13
27672037,5
28141856,12
26842848,43
26767617,52
25487990,30
24695828,22
22955620,2417
21085120,274
31316060,3
30820540,3
30344043,13
29567991,3
29718957,1
28479334,5
29153837,72
28396000,31
28351993,9
27836908,6
27292648,21
27114036,50
26984228,70
27135538,35
26025803,66
26091613,20
24847068,144
24566867,28
23697773,174
23613587,41
21573114,60
21460038,204
30395761,0
30110645,15
29747577,3
29301905,21
29127356,1
28874785,14
28760995,9
28650342,67
28449108,13
28426964,149
27980086,187
27916615,64
27936185,6
26691212,99
25953818,281
26056381,12
24594094,15
25173176,38
25299517,56
24107994,528
23993744,227
23700457,37
22901542,355
22162623,72
20220756,595
31234811,0
30554962,6
30122351,13
30135684,18
30131357,14
29142263,12
28825701,43
28459457,109
29090078,19
26304020,8
26999603,28
26701265,189
26500013,7
26001795,16
25989903,43
26324425,29
25723451,101
24315442,45
24236194,2
23884177,25
23178118,115
23166775,24
22937057,14
22490231,188
29720259,7
29847571,0
29677517,30
29432187,4
30456384,7
28847988,7
29020985,5
28781169,23
28223321,21
28297714,123
28177281,21
27459098,23
27681428,22
26554028,18
26595888,161
26294687,14
26028220,42
25330344,27
24965474,44
24154870,42
24060058,61
22709692,44
30644821,2
29434364,2
30201992,52
30157438,2
29907586,24
29864504,1
29808005,132
29724193,1
29320567,5
28891811,21
28982763,7
28096468,13
27156451,115
27044921,111
26928066,45
26905202,7
26248554,95
25535281,57
25412428,31
25339465,18
23805208,43
23260668,57
22393048,59
30566853,1
30520726,3
30405152,1
29941866,0
30088019,0
29846170,6
29706353,25
29398364,34
29033321,67
28673932,7
28630088,26
28028889,20
29025079,6
27633015,27
27525720,90
27460500,118
27348429,56
27110918,35
26632611,11
26605526,56
26359985,216
25943107,57
25073104,20
22182939,53
31242269,0
30787190,2
29094353,13
29599246,75
28963481,11
28765524,10
28973881,7
28793256,10
28625996,6
28497800,12
28188132,14
28291811,20
28783704,35
27306610,11
27548260,19
27428418,7
27070345,9
26670050,30
26701803,6
26371322,40
26000641,29
25992613,14
25765960,10
24992180,12
18599741,892
31615521,0
31447263,0
30755461,3
29855601,4
30466796,4
30261016,0
29701262,6
29743198,1
30137431,9
28805829,52
28930658,16
28739899,9
28041929,29
27695002,65
27803105,47
27477908,25
27063598,40
26642437,45
26136266,5
25395458,20
25921069,16
24842875,38
24360279,174
22170606,734
30591370,2
30174290,17
29628371,15
29514073,13
29351990,20
29042553,30
29191225,9
28886382,85
28465321,59
28569755,50
28442596,18
28422762,7
28294943,26
27765019,11
27261081,34
26193121,9
25425661,12
24926665,57
24317400,26
24440719,80
25474575,48
23590861,52
23319643,55
23793114,31
20371350,1650
31471107,0
30365185,0
29486586,4
30498128,21
30355503,5
30209877,0
30232004,6
29679559,4
29337117,9
29187729,7
28692405,2
28976970,166
28805827,32
28722653,13
28255027,26
27184842,37
26083688,32
25249621,31
24916307,15
24463605,107
19213877,1662
30742126,6
31600201,2
30694689,2
30279449,9
30209217,9
29873416,3
30117416,8
30060190,7
29657031,26
29578536,37
29367285,7
29237855,2
28525758,316
28011318,8
27824034,4
27131367,30
26975345,12
24465002,13
25263550,89
24837286,9
24006466,34
22192698,51
21724842,128
21177965,27
31053798,2
29765016,15
30318303,15
29899326,1
29454094,10
29265542,15
29300724,1
29158444,12
28674382,4
28189488,2
27862976,23
28576882,32
28102192,10
27899591,4
27628568,26
27564394,45
27271479,11
27072778,36
26114597,44
26037119,24
25281858,28
24888378,128
20550664,55
29632298,9
30392957,37
30137027,10
30067809,5
29912866,33
29322219,4
29449449,47
28921546,2
29241556,12
28710498,10
28459441,28
27569543,35
27694195,27
28225810,1
28106042,19
27703040,30
27341794,18
27482714,13
26576615,20
25936837,163
25616964,7
25496447,30
24400106,53
30527629,10
30374130,9
30218090,14
29555020,5
29444437,14
29141959,11
29057934,14
28925810,2
28009298,2
27929112,23
27197207,15
26728094,53
26231649,20
25918241,15
25992861,53
25737281,29
25578877,66
25192463,38
24324615,63
23850245,230
23795297,89
23424246,74
30796221,4
30201777,1
29749400,7
30373532,2
30135315,6
29735606,15
29763587,9
29576475,27
29253007,1
29235464,3
28808331,43
28867287,12
28442534,9
27848912,53
27702987,11
26669894,67
26354680,86
25578728,78
26472223,19
24987095,24
25082880,38
23166677,57
22863743,54
30604769,4
30139328,3
29958801,55
29134700,1
30412224,3
29716999,8
29087293,35
28911096,11
28686620,0
28374843,18
28076886,8
27899647,9
27999094,15
27163456,10
26846883,22
27102575,19
26582726,76
25825760,66
25532219,15
25468404,33
25216177,9
25224068,124
23637631,64
20228791,214
30718249,1
29335449,15
29769220,1
29784918,29
29530878,4
29576526,24
29326173,6
29117556,16
28759571,16
28636954,51
28182648,34
27993988,24
27837013,2
28157484,33
27720451,72
27626379,169
27580029,163
25253726,44
24391077,8
24790109,37
24318730,88
23866001,33
23630078,31
23523368,150
23175786,51
30197195,9
30097458,8
30285803,2
30074477,5
30044981,7
29777220,28
28966045,2
29480819,21
29306046,17
30464345,6
29176795,9
28224117,1
27732854,36
27681436,17
27534557,29
26671148,11
25562686,12
25249388,60
25083995,110
24985915,62
24149845,34
24213634,237
31792207,0
31346039,10
31072958,3
30626970,36
30013160,16
29520069,28
30296941,0
30146158,43
30235201,8
29614780,3
29406519,10
28592659,3
28981894,5
27960085,58
27612382,24
26603836,24
26054720,169
25533958,209
26325027,15
25906188,88
25432801,3
24709624,199
23410975,25
22838835,45
30785807,0
31710657,0
29348510,5
30341149,0
30106381,16
30309916,23
29606349,8
29490276,6
29153407,33
28922346,40
28834744,7
28806970,6
28541282,11
27538394,27
26996599,26
27365498,21
26473952,17
25079858,148
25267525,26
24312524,6
22955982,39
22195968,48
18692474,1097
31195140,0
30952515,8
29958539,18
29483655,16
30127060,3
30305290,6
29165587,12
28886127,5
28835208,9
28518056,34
28558018,3
28329683,25
26534908,29
28810288,9
27614431,9
27386920,40
26657335,16
26740550,37
26416763,21
26367386,19
26154057,12
25682867,20
25403180,69
24631156,125
24098135,19
31590655,0
31214875,0
30487290,3
30184491,13
29878897,2
30016977,8
29379187,13
29339507,16
29129640,84
29121865,4
28530223,17
28126924,2
28899870,7
27435934,29
26938081,27
26732976,64
26687445,81
26626481,52
25460572,15
26490873,23
25448484,7
25528259,7
25533346,26
23823620,23
21858209,126
30540963,3
30170551,12
30069052,19
30165787,8
29656941,20
29424686,12
29335544,20
28869607,9
29298427,72
29748186,14
29174331,9
28854362,10
28662642,17
28691095,20
28351982,25
28330902,2
28335007,7
28704660,23
27631473,2
26289811,17
25416689,18
24442893,7
25061210,161
23922811,22
30082781,5
30324908,2
30228104,2
29608984,6
30080437,2
29343483,5
29351847,19
28970523,14
28869965,140
28424164,5
27923070,8
27659014,5
26590281,17
26301565,16
26080816,52
26438359,62
26293300,170
25336454,52
25367574,79
24011592,34
21867524,18
21346796,101
20064465,281
31061170,1
30674341,17
30478443,13
30420658,0
30349115,52
29858265,2
29727683,32
28846086,36
28712938,23
28629321,7
26863197,98
26582541,2
26463687,14
26134005,5
25754206,20
25544567,54
25122745,32
25006164,14
24910429,14
24531307,118
24472155,45
22730494,109
30560907,4
30293785,4
30375976,2
30061411,3
29804890,12
29496663,18
29662175,9
29610481,28
29449436,3
29425509,4
30530727,9
29138280,12
28854175,109
28886115,11
28768201,28
28179367,8
27177420,16
27064252,24
26393420,15
25972361,18
26098574,45
25459535,31
25047957,5
23297219,41
30914504,1
29891946,8
30281018,4
30124804,2
29681516,7
29695786,52
29551272,89
29545511,136
28555076,7
29022142,8
28599598,11
28920956,30
28931754,19
28806168,30
27783938,21
27171427,16
26844272,24
25362856,94
25901318,19
24975946,13
24612742,9
22884370,74
22081397,32
21848399,50
30329085,2
30559421,26
30577878,2
30498224,3
30287662,36
30201705,24
30166318,28
30029004,9
29769248,10
29625070,10
28890333,52
28827319,20
28385711,24
28545102,5
28350380,18
28335721,5
27532055,26
27471679,15
24835990,69
24527385,29
24347549,39
24056746,202
23544130,96
31395854,3
30575733,19
29867103,0
29654229,12
30206190,19
29951184,8
28834169,2
29356198,7
29358305,23
29166607,11
28765164,17
28481916,16
28319094,26
28216147,48
27974621,6
27956601,20
27806376,201
26751771,51
26042999,16
26988970,16
25716682,37
26511500,2
22941651,42
30250168,2
30127357,15
29669006,1
29678151,9
28851814,13
28993643,18
28596566,3
28973915,12
28674054,3
28615418,54
28428263,4
28239147,20
27473169,19
27006468,18
28172828,15
27787521,34
26525672,25
26469390,68
25776849,45
25763575,25
24922324,39
24442241,11
23955559,74
21459846,27
30767785,1
30298636,0
30347410,8
29961576,106
29972822,5
28947532,5
28878026,24
28793995,16
28538184,28
28425913,14
28323618,19
28134252,29
28062851,5
27916660,25
27162363,22
26903501,24
25706956,27
25704817,17
25710169,14
25347471,24
25199831,45
23716667,33
23226347,45
21467263,81
30833632,5
30786881,4
30464171,8
30089113,3
30038252,30
29915027,6
29866850,1
29240779,4
28894187,8
29112852,15
28904013,12
28415970,0
28091569,14
28100686,10
27135740,131
26945048,22
28173143,14
26299965,19
26230316,9
25992859,58
24881579,40
24586538,21
24578530,353
24072229,32
30590765,2
30639215,3
30301737,0
30412053,5
30181274,5
30061115,11
29895574,14
29924977,17
29653584,16
29420258,90
29351814,8
28878331,5
29035364,88
28934503,1
27412821,6
27049946,76
26655738,13
26285697,46
24922065,5
24983472,5
24332178,123
23279209,40
23222129,27
20440302,72
30528432,17
29712904,11
30382198,101
29654059,3
29335606,44
29581288,4
29040764,9
29184144,20
28860516,12
29135990,8
28855340,19
28322247,6
28041903,21
27992407,28
28009303,61
27936202,8
27783950,19
27264181,22
27322469,28
26590343,41
26565915,140
26446258,12
25495781,16
23990987,15
30542152,15
30107516,19
30007418,52
29178145,8
28951465,26
28982197,23
28655778,18
28558690,7
28403905,13
28072387,18
27476967,54
27498539,11
27371828,88
26991973,22
26863192,107
26624618,12
25572173,59
25512507,129
24381249,377
24003143,55
23680150,374
23555293,63
23371912,22
22659877,113
22549955,45
31088352,0
30498229,8
29958800,18
29742391,11
29378893,3
29513653,63
29422066,19
28720766,2
28887159,5
29107972,13
28830339,3
27528700,8
27697148,15
27318208,5
27197165,18
26984405,16
27864467,48
26352588,28
26006015,37
25142465,26
24981513,27
24992477,9
23382204,63
22609971,216
22371084,284
30655290,5
30576656,5
30305738,37
29880602,8
29531068,17
29487214,19
28924262,19
28131315,7
28091527,6
28091601,608
27916275,143
27885030,66
27746115,8
27807035,44
27714068,9
27146467,6
26525104,240
25855289,141
25487147,64
24328083,11
24962999,38
24904114,23
24019458,45
24029234,149
30109978,7
29871976,4
30201735,3
29511338,3
30135584,22
29576612,4
28986391,15
28459448,65
28465412,8
27799565,15
27760324,20
27452175,49
27482890,15
27194740,10
26965368,10
27102525,8
27098497,19
26589636,11
26184917,77
25715394,8
25205067,15
24439266,60
24520039,22
23332752,398
21816880,32
31009519,0
30404010,1
30305041,7
29887265,4
30046000,4
29700229,101
29650645,48
29456185,20
28706214,9
28965763,72
28924034,15
28746311,70
28607093,32
28091612,23
26681515,8
26552448,25
26102527,33
26154239,14
26175417,46
25653306,26
25582907,38
24740065,133
23434823,156
23212948,75
30526881,14
30557332,2
29743479,6
30334737,8
29856957,37
29456968,4
28904350,11
28701475,7
27865785,14
28249587,40
28166219,98
27876642,18
28105934,4
27869712,5
26551076,42
26241858,10
26409189,14
25504520,108
25304508,81
24043305,18
23333275,31
30420454,3
28636268,2
30344046,13
29746256,14
29669931,25
29482634,9
29056323,35
28985528,43
28723554,20
27019403,13
27808166,4
27832158,19
27694840,25
27728803,65
26752769,200
26729373,19
26089354,192
25085419,91
23747191,103
22112294,19
22482728,226
21811232,161
31822727,0
31434678,1
30409985,2
29434374,36
29466723,6
29158510,39
28805663,57
28754679,6
28436985,18
28319609,55
28003131,13
28977470,10
27036942,39
26904963,52
26197299,87
25635113,8
24412311,131
23399598,53
21834575,60
20615250,7
30301887,11
29733966,3
29584757,2
28977509,7
29084244,8
28737769,41
28636939,14
28003464,15
27866836,23
27773581,47
27545347,164
26596646,14
25902548,71
26007649,20
26231115,32
25848090,12
25210130,20
23922661,38
23514374,32
23412334,50
24136357,102
19376930,218
30148686,4
30249747,5
28819278,7
29372457,5
30354205,7
29340582,6
29186366,9
29076543,14
29211711,50
28666125,73
28486549,10
27880902,7
27702997,29
26924072,57
27170755,3
25784702,36
25500883,97
25437565,11
25201944,3
25043018,206
24098537,35
23918392,25
22539649,78
22215741,36
30518681,2
30104406,5
30230473,8
30096152,13
29949764,8
29263107,9
29398447,20
30109253,4
28945705,50
28920958,163
27845205,8
28531272,9
27919081,147
27806702,12
27385017,7
27170561,3
26873985,26
25429728,28
25524705,27
25016029,26
24127591,310
23097437,9
22658416,75
30089854,7
31249869,7
30142055,3
30070994,5
29507424,46
29438697,10
29290588,26
29244071,5
29162686,10
28889947,46
28535078,4
28028313,11
28314754,14
27029405,31
26759452,23
26979871,12
27621419,46
25428262,74
25683224,181
23935527,50
23865674,85
23245995,118
22949506,20
31900175,0
31857655,0
30459453,3
30340506,3
30290792,0
29884215,13
29203145,9
29462154,3
28718508,3
29197342,31
28844837,12
29045742,9
28768912,7
28166737,9
27940653,21
27197211,26
27050515,12
27070429,15
26917425,20
26700097,25
26384656,18
25810521,36
25162599,9
24941955,30
25263594,88
29432597,3
29330292,4
29091993,15
29141229,20
29117268,9
28659437,29
28808155,9
27574101,31
27612429,7
26659056,72
26561851,85
26455392,72
26287468,224
25846797,32
25482560,59
24957527,35
25408144,10
25103404,368
23625115,16
24124461,8
23442797,16
24100014,16
21516085,286
31040242,3
30318442,8
30510213,6
29779894,5
29618490,4
29606613,8
29630593,5
29316330,13
30456386,4
29190685,30
28792938,90
27870307,7
27237378,12
26873097,25
26714457,15
26606517,8
25821972,16
26370511,15
25833190,11
25556833,100
25263597,114
24706961,9
21815946,61
30628724,3
30700829,3
30137215,3
30078552,21
30224726,5
30170812,26
29863472,8
29309643,16
29334988,4
28993314,11
29144463,176
28498840,27
28276441,10
27931189,4
27003935,60
26729620,39
26317471,278
25316678,14
25170028,40
24963153,44
24067902,5
23405175,51
22323479,72
21993625,282
30715761,7
30566651,5
29700321,10
30485261,5
29686105,4
29243319,2
29351914,13
29254943,17
30329074,4
29021573,54
28743949,7
28723559,21
28428261,18
27965357,11
27237052,73
26912458,43
26595889,108
26728555,24
25883322,74
25538045,25
26162102,21
24856900,94
23178128,123
23110385,17
30723117,7
30273401,3
29628310,8
29436516,0
29860334,0
29290626,3
29046454,6
29203887,11
29141228,18
28561034,23
28352663,7
28652406,6
27978435,18
27727273,6
27594426,162
26731516,47
26501951,118
26283378,20
26028364,61
25938420,19
26673323,20
24505057,21
23127183,1
30069858,16
30323192,1
30006544,7
30451830,4
30037823,2
30102730,3
29394375,11
29523685,3
29099092,11
29241042,6
28943313,18
28241004,13
27364685,30
27502218,42
27506548,35
26340527,47
26324324,10
24616493,34
25266559,23
23749190,197
23241633,189
23103191,41
30951672,15
30500340,0
29949786,9
29153838,38
28869969,96
28499866,9
28484033,23
28380054,26
28368312,0
28453658,6
27760309,32
27287812,5
27339988,32
26590320,33
26238476,17
26209258,4
26302790,50
26119236,56
25192935,113
24606633,63
24509510,75
24475301,3
24023794,30
21379566,9
30343527,3
30545297,3
30375971,8
29570707,8
28754284,8
29361558,3
28648365,25
28487409,20
28493991,3
28169291,30
28081703,9
27977683,39
27079292,4
27281218,30
27016502,34
25902549,64
25264896,14
24726434,363
25430002,107
23734193,11
22230690,91
30333624,12
29950518,5
29794131,4
29866822,3
29784807,17
29228314,6
29507244,5
28939879,9
28683285,22
28475648,14
28819283,1
27568004,12
27010746,12
27292631,32
26542979,23
26578577,28
26261310,26
25591928,26
25677554,53
24656132,94
25524236,39
23041286,81
21596952,279
20395474,868
30178602,5
30446669,12
30353124,4
29321472,2
30275566,29
30326070,4
30177572,11
29367463,6
29224777,152
28236660,10
28334004,11
28003412,5
27776121,32
27557751,9
27528123,8
27105427,9
26705333,30
26483493,47
26271415,20
24262754,79
24700373,12
23547170,44
23066505,72
21964329,380
31036599,6
30936438,2
30120411,7
29511022,5
29248853,9
28818871,8
28554894,9
28827393,8
28159809,9
27187266,7
26638070,180
26245833,47
26051518,27
25873173,106
25670796,3
25582079,104
26164698,19
26030444,129
25471879,179
24466058,12
25329547,16
23565705,60
23312517,66
30874584,3
30649277,0
30419043,2
30194076,4
30157778,8
30080881,2
29929540,9
29769727,32
29275866,16
30109252,5
29290627,8
29051379,104
28112153,12
26892265,4
27503142,10
27300437,24
27089514,189
27008913,20
26207833,14
25955728,4
25189356,54
25467916,78
21614001,941
30266728,2
30126415,2
29342141,21
28694530,21
29145483,46
28566324,118
28439030,21
28076790,19
27856505,4
28008941,6
27178326,35
27554860,18
27529747,9
26957309,12
26812015,48
27276681,7
26395484,20
26153247,27
25190717,69
31833218,0
30541446,4
30550790,26
30449319,1
30069046,109
29997178,5
28748452,9
29044179,9
28615618,8
29033304,13
28787542,10
28778944,20
28223504,14
27911839,103
27872100,22
27281217,106
25723162,62
25515659,22
24402519,153
23913857,19
23995680,178
23754950,49
23029338,17
31356150,4
31042701,0
29739946,13
29674659,11
30061100,8
29949773,7
28992396,10
28637692,117
27531446,5
27450428,17
27127234,58
27118848,37
26555057,84
26378446,13
26244506,34
25970635,3
24964784,39
24043894,46
23934491,10
24067652,44
24062456,20
22919670,15
30647404,6
30429372,10
30346945,6
30017589,15
29576390,12
29263085,6
29129908,24
29186676,11
28733463,5
28877476,15
28771467,5
27746044,82
27425411,44
27260404,13
27029856,63
26884466,11
26584620,70
26438844,32
25559326,98
25657249,162
25586580,11
25201977,177
25070081,7
22529744,78
20371516,212
30482691,0
30514914,33
30282030,6
30037824,10
29596840,2
29575726,1
29326438,1
29361968,22
28904095,46
28811287,15
27815426,5
27775709,13
27439711,10
27760051,99
27456481,2
27213690,76
27697859,23
26219299,29
24979783,25
24393486,46
25354728,13
24785991,36
24080031,12
23874651,15
22768270,19
30906219,2
30472193,13
30329187,2
30463019,4
30139811,6
28774779,2
28779122,3
28892090,35
27967235,6
27655848,46
26923790,1
26338483,34
26504165,21
26365491,99
26250469,26
25934504,28
25710561,19
25313041,43
25410209,49
25080494,53
23031452,49
22672716,46
30353617,6
30616649,8
30541448,2
30100182,20
29769258,6
29791856,7
29466738,5
30619348,4
28821551,4
28760814,10
28678779,36
28388414,104
28200173,13
28360267,160
27773700,5
27477909,34
27043018,31
25998054,15
25875616,11
25801704,30
25758221,16
25406379,27
24939936,44
24782521,35
30962434,2
30677389,1
29739839,11
29035390,8
29303477,18
29084956,9
28489851,4
28431232,25
27935821,11
27105846,14
27566777,26
27400875,30
26883358,20
26838548,17
26793951,18
26759963,13
26628366,21
26329040,17
26042408,28
25456120,111
23602564,73
19745116,313
30893600,6
31042778,6
30282822,2
30208323,7
30104384,1
30103804,0
29669603,4
29776993,27
29234059,13
29158494,10
28967919,24
28625833,16
28942281,0
28889989,33
28742844,4
28167697,61
27353028,10
25931473,109
25887593,22
24374313,35
25201415,60
24738937,17
24139801,35
23775127,14
30335147,7
30033661,4
29716923,18
29438977,4
29395062,10
30165663,11
28585565,39
27378147,97
27506615,23
27457956,19
27081004,127
26859886,4
26984536,18
26607792,66
26457503,40
26279188,76
25922281,6
26040850,6
25486255,78
25248553,45
25521508,30
23178119,219
21572440,7465
31271689,1
30517858,7
30523248,18
29330370,23
29990503,28
29669292,11
29471523,4
29373073,10
29590606,6
29444862,35
28467824,36
28218261,13
29020745,6
26698166,25
26760202,278
26356038,17
26301327,82
25921536,18
25416952,55
24670636,469
23136377,307
30621584,2
30202007,4
30463018,11
29976765,0
30031774,17
29566166,0
29514101,9
29358086,9
28810146,54
28746875,4
28484078,67
28130299,10
27281208,52
26667042,7
26416658,10
26814966,78
26645456,16
26473430,16
25683523,13
24999918,70
24914035,49
23408684,44
24293317,71
19829295,2688
30420483,1
30371874,12
30459395,2
29980752,6
29763523,6
28834758,6
28434858,21
28432199,66
28426766,26
29036481,15
28673928,5
27028246,5
26898953,22
26789248,72
27353652,12
26597759,8
26612583,29
25130491,135
25344915,12
23410827,33
23091622,7
22761590,60
22722858,406
21612627,68
21177962,140
31541153,0
30008326,3
29929942,6
29706542,12
29427839,2
29456181,3
29438694,41
30052969,1
29174332,21
28923910,17
29044717,3
28418038,98
28356071,23
27956603,15
27111837,11
27043942,11
26951663,60
26100871,24
26510791,5
25249458,30
24999238,201
22955618,469
31582763,4
30373755,0
30009831,5
30504836,11
29402932,17
30348169,4
30150410,23
30078561,4
29652636,7
29921301,13
29456084,84
29334374,36
29065907,4
29141911,20
27350034,14
27788144,5
27476594,29
26773099,32
27481238,6
26303932,28
26350764,13
24921652,16
24842990,119
24582499,159
24025773,207
30455436,16
30531796,7
30104565,9
30208327,1
30228241,12
29174800,15
29360038,6
28782836,4
28970527,6
28746365,0
28390866,37
28228556,18
28216144,22
27939218,26
28334889,15
27417907,17
27189566,10
26848154,167
25385294,42
24652990,15
29713055,10
29712662,8
29738307,3
29412490,12
29078395,15
29131848,4
29073373,8
28877994,9
28910620,18
28749472,13
28753423,25
28190640,13
28209124,10
27708057,145
27730449,16
27495158,10
27545504,47
27530814,19
27280691,4
27043410,84
26000628,39
25902482,75
25554784,144
23313553,376
29899432,2
30476250,5
30305606,1
29925635,25
29625068,18
29635374,10
29425494,8
29237115,0
28681484,16
28295376,19
28504679,54
28011935,3
27852622,22
27716482,12
27573866,96
27561422,6
27113915,90
25765318,25
25186463,15
25170156,86
24422852,60
25266382,26
25340754,41
31113363,2
30467318,1
30126031,4
29227469,96
29079839,22
28938404,2
28814270,16
28628105,22
28695823,18
28389337,1
28467932,36
28346141,8
28082404,20
28250819,11
28461336,18
27098915,12
27332891,27
24967893,14
25319827,10
25284780,47
30616504,2
30472020,12
29915428,16
29855333,3
29659998,3
29743561,0
29590609,13
30030369,10
28587749,9
29025019,7
28622508,41
28035693,3
27294509,45
26627258,21
25807485,225
25883152,48
25477501,61
24997760,15
24474773,17
25572935,47
24269292,13
22467206,39
22267199,152
30462217,5
30392840,3
30318339,6
30587124,1
29858571,12
29463761,4
29590112,3
27742763,24
29233916,8
28687512,9
28679593,1
27614073,17
27688755,27
27577089,7
27223325,33
26990990,82
26702137,10
27213850,29
25850671,68
26008897,19
26539642,10
26016560,28
24722121,48
31638164,0
29725044,3
30470174,3
29898393,4
29754961,4
29986115,6
28855698,16
28472656,46
28345651,3
28292424,3
27858939,9
28334849,18
27135738,71
25686607,170
25650115,23
25805861,25
25180270,7
24992557,9
24486105,93
25502142,201
23382189,30
24174570,50
22923767,18
20703300,2539
30307528,3
30900988,0
30613765,4
29986940,3
29449267,17
29211708,49
29358330,8
28751504,9
28570605,22
28202522,7
27889464,19
27852762,10
27828772,6
27642787,46
25775035,13
24990076,8
25116707,42
24526010,53
24185899,218
23964096,21
23940768,15
21822215,33
31822585,0
30464173,13
30404939,1
30277459,3
29731430,6
29262328,5
28957668,18
28652395,10
28092678,22
28118819,4
27889097,18
27365390,22
27280975,66
27001516,24
26968532,27
27029818,64
26408185,65
26331536,195
26641248,15
25185836,61
25171411,783
24058054,27
24003136,46
20562853,84
30423293,7
30349538,4
30193957,2
29739788,8
29973723,62
29730265,12
29656943,20
30166344,6
29141227,24
28973892,19
28493303,35
28341773,11
28092691,33
28193207,6
28017614,228
28052248,7
28186996,5
27645242,7
27171361,15
26913371,4
27402357,19
25512519,28
25135958,112
24704162,6
30038033,3
29920280,3
29588278,15
29752062,55
29782499,1
29555645,5
29311362,3
29202474,18
29198913,11
28539839,4
27056273,18
27058248,12
26982726,64
26321255,63
26110066,7
26046441,101
25795776,23
25136103,41
24722540,13
24257595,33
24814343,135
24814348,58
23945587,369
23758703,50
30552333,6
30275468,5
30201986,4
29870686,3
29230966,3
29748285,34
29453221,18
29342134,156
29610276,4
29158441,4
29180415,6
28970240,19
28329680,16
28334017,8
28520920,14
26728716,38
26751440,19
26299571,284
25510491,71
24315105,67
22561371,8
21723171,377
21364760,106
30819200,0
29700302,6
29874595,10
29298835,12
29045902,22
28389511,6
28279983,14
27157620,26
27317807,30
27404808,12
27306495,14
27212234,60
27150006,37
27100326,39
26898884,13
26748848,121
26314709,28
26101868,10
26216534,35
25057852,23
24532716,115
23874421,36
30736827,3
30449723,11
30513106,1
30057276,46
29920562,7
29348297,10
29406269,2
29361176,5
29385522,3
29025411,5
27864472,30
28139975,37
27852650,38
27345421,54
27221222,31
27150909,55
26430163,15
25362486,64
25270879,13
24958905,15
24302011,143
24013505,40
23607900,111
23185499,43
30291161,10
30340042,11
30134160,5
29932902,32
29789388,35
29656896,65
29590617,25
29059365,5
28754963,8
28802692,2
27754875,16
27927228,0
27824062,18
27265650,4
27132592,22
26549484,11
26392366,66
26451488,85
26135620,22
25679988,27
24867642,42
25113974,33
24205042,6
23748561,48
30397017,2
30449705,0
30413696,3
30291229,9
30454645,21
30444999,5
30122444,6
29684110,8
29246973,11
29084210,7
28701693,8
28428068,5
28931758,29
28602351,546
28320934,19
27557708,5
27480122,7
26063736,65
26030458,17
26056231,17
24351931,33
23523135,302
23295673,63
22367541,668
30773341,14
30389610,1
30728328,5
30242271,5
